"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2010,1,"Prostate","ltr",0.0593530823829759,0,NA
2010,1,"Prostate","Rates",42.8246019394312,0,43.2461031223327
2010,2,"All cancers","Counts",2420,0,2411.15720674484
2010,2,"All cancers","ltr",0.198168212274957,0,NA
2010,2,"All cancers","Rates",165.003548003787,0,164.044261735276
2010,2,"Breast(female)","Counts",371,0,395.703932054595
2010,2,"Breast(female)","ltr",0.0284603860600685,0,NA
2010,2,"Breast(female)","Rates",25.235353054253,0,27.2929239856503
2010,2,"Colorectal","Counts",393,0,335.956312350192
2010,2,"Colorectal","ltr",0.0335418654373717,0,NA
2010,2,"Colorectal","Rates",27.0591388754116,0,23.0187709503555
2010,2,"Leukaemia","Counts",127,0,128.332167832166
2010,2,"Leukaemia","ltr",0.0114997958004476,0,NA
2010,2,"Leukaemia","Rates",8.63194444210823,0,9.12208653432953
2010,2,"Lung","Counts",575,0,568.364589874589
2010,2,"Lung","ltr",0.0485904102584834,0,NA
2010,2,"Lung","Rates",40.6320860292126,0,39.7266592015515
2010,2,"Lymphoma","Counts",122,0,132.202958376477
2010,2,"Lymphoma","ltr",0.00791930995302093,0,NA
2010,2,"Lymphoma","Rates",8.79556217300508,0,9.33391045720407
2010,2,"Melanoma","Counts",105,0,130.094599243206
2010,2,"Melanoma","ltr",0.00942733663393502,0,NA
2010,2,"Melanoma","Rates",7.33170362350058,0,9.29094002024119
2010,2,"Pancreatic","Counts",155,0,187.642857142856
2010,2,"Pancreatic","ltr",0.0154921265320479,0,NA
2010,2,"Pancreatic","Rates",11.1114519087565,0,13.4501384436934
2010,3,"All cancers","Counts",5747,0,5715.1128310973
2010,3,"All cancers","ltr",0.25381614884658,0,NA
2010,3,"All cancers","Rates",211.457764605194,0,209.376078866985
2010,3,"Colorectal","Counts",810,0,771.848985208657
2010,3,"Colorectal","ltr",0.0385507397926642,0,NA
2010,3,"Colorectal","Rates",29.8390608260341,0,28.6051971403776
2010,3,"Leukaemia","Counts",295,0,289.258594002266
2010,3,"Leukaemia","ltr",0.013495980157558,0,NA
2010,3,"Leukaemia","Rates",11.200181842119,0,10.9489469483008
2010,3,"Lung","Counts",1329,0,1265.82662538769
2010,3,"Lung","ltr",0.063177378142468,0,NA
2010,3,"Lung","Rates",49.0208921332384,0,49.3814350009268
2010,3,"Lymphoma","Counts",282,0,282.677330581843
2010,3,"Lymphoma","ltr",0.0128316333565714,0,NA
2010,3,"Lymphoma","Rates",10.6510887001513,0,10.640961625583
2010,3,"Melanoma","Counts",322,0,349.371059002973
2010,3,"Melanoma","ltr",0.0174712704418872,0,NA
2010,3,"Melanoma","Rates",11.8770799447198,0,13.0998066239143
2010,3,"Pancreatic","Counts",330,0,382.885643420198
2010,3,"Pancreatic","ltr",0.0160345725474781,0,NA
2010,3,"Pancreatic","Rates",12.5177689433006,0,14.2199357837529
2011,1,"All cancers","Counts",3368,0,3373.53973168338
2011,1,"All cancers","ltr",0.31089586697026,0,NA
2011,1,"All cancers","Rates",262.464567031623,0,267.256258833179
2011,1,"Colorectal","Counts",400,0,437.351909184814
2011,1,"Colorectal","ltr",0.0399684078330546,0,NA
2011,1,"Colorectal","Rates",31.3182256946957,0,34.1127536207475
2011,1,"Leukaemia","Counts",151,0,167.498796009739
2011,1,"Leukaemia","ltr",0.0109763362752932,0,NA
2011,1,"Leukaemia","Rates",11.378807574268,0,13.2586370643553
2011,1,"Lung","Counts",755,0,792.021327829376
2011,1,"Lung","ltr",0.0843286488474554,0,NA
2011,1,"Lung","Rates",58.4793082272761,0,60.914358365073
2011,1,"Lymphoma","Counts",143,0,152.894392844856
2011,1,"Lymphoma","ltr",0.0183083946463993,0,NA
2011,1,"Lymphoma","Rates",11.1342759775175,0,12.0256101535202
2011,1,"Melanoma","Counts",264,0,229.927272727065
2011,1,"Melanoma","ltr",0.0223147266127012,0,NA
2011,1,"Melanoma","Rates",20.718288838415,0,17.7287728741937
2011,1,"Pancreatic","Counts",267,0,210.732143461111
2011,1,"Pancreatic","ltr",0.025629726450546,0,NA
2011,1,"Pancreatic","Rates",19.9339310338595,0,15.1555332083544
